ID,Name,lots_dropped_order,lots_dropped_num,Unk02,Unk03,amount_lot_0,amount_lot_1,amount_lot_2,amount_lot_3,amount_lot_4,amount_lot_5,amount_lot_6,amount_lot_7,amount_lot_8,amount_lot_9,reinforcement_lot_0,reinforcement_lot_1,reinforcement_lot_2,reinforcement_lot_3,reinforcement_lot_4,reinforcement_lot_5,reinforcement_lot_6,reinforcement_lot_7,reinforcement_lot_8,reinforcement_lot_9,infusion_lot_0,infusion_lot_1,infusion_lot_2,infusion_lot_3,infusion_lot_4,infusion_lot_5,infusion_lot_6,infusion_lot_7,infusion_lot_8,infusion_lot_9,infinite_lot_0,infinite_lot_1,infinite_lot_2,infinite_lot_3,infinite_lot_4,infinite_lot_5,infinite_lot_6,infinite_lot_7,infinite_lot_8,infinite_lot_9,item_lot_0,item_lot_1,item_lot_2,item_lot_3,item_lot_4,item_lot_5,item_lot_6,item_lot_7,item_lot_8,item_lot_9,chance_lot_0,chance_lot_1,chance_lot_2,chance_lot_3,chance_lot_4,chance_lot_5,chance_lot_6,chance_lot_7,chance_lot_8,chance_lot_9,
1040200,[Unknown] None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,0,0,0,0,0,0,0,0,0,0
1100000,[Unknown] Cracked Red Eye Orb,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62060000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,50,0,0,0,0,0,0,0,0,0
1100100,[Unknown] Hollow Soldier Set- Winged Spear- Hollow Soldier Shield- Firebomb,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22020100,22020101,22020102,22020103,2810000,11420000,60570000,60510000,60510000,60510000,1,1,1,1,20,1,1,0,0,0
1100200,[Unknown] Heide Knight Sword,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
1100201,[Unknown] Heide Knight Set- Heide Knight Sword,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23010100,23010101,23010102,23010103,1320000,60510000,60510000,60510000,60510000,60510000,20,20,20,20,20,0,0,0,0,0
1100500,[Unknown] None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,0,0,0,0,0,0,0,0,0,0
1101000,[Unknown] Titanite Shard,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60970000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
1105000,[Unknown] Hollow Infantry Set- Lifegem- Throwing Knife,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22030100,22030101,22030102,22030103,60010000,60540000,60510000,60510000,60510000,60510000,1.5,1.5,1.5,1.5,7,5,0,0,0,0
1105100,[Unknown] Hollow Infantry Set- Bandit's Knife- Lifegem- Throwing Knife,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22030100,22030101,22030102,22030103,1010000,60010000,60540000,60510000,60510000,60510000,1.5,1.5,1.5,1.5,1.5,7,5,0,0,0
1105200,[Unknown] Hollow Infantry Set- Foot Soldier Sword- Foot Soldier Shield- Lifegem- Throwing Knife,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22030100,22030101,22030102,22030103,1240000,11030000,60010000,60540000,60510000,60510000,1.5,1.5,1.5,1.5,1.5,1.5,7,5,0,0
1105300,[Unknown] Hollow Infantry Set- Infantry Axe- Lifegem- Throwing Knife,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22030100,22030101,22030102,22030103,2030000,60010000,60540000,60510000,60510000,60510000,1.5,1.5,1.5,1.5,1.5,7,5,0,0,0
1105400,[Unknown] Hollow Infantry Set- Bandit's Knife- Short Bow- Lifegem- Throwing Knife,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22030100,22030101,22030102,22030103,1010000,4200000,60010000,60540000,60510000,60510000,1.5,1.5,1.5,1.5,1.5,1.5,7,5,0,0
1140000,[Unknown] None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,0,0,0,0,0,0,0,0,0,0
1140100,[Unknown] Smooth & Silky Stone- Green Blossom,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50880000,60310000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,20,5,0,0,0,0,0,0,0,0
1140200,[Unknown] Cracked Red Eye Orb,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62060000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,5,0,0,0,0,0,0,0,0,0
1140300,[Unknown] Brightstone Key- Fragrant Branch of Yore- Dark Quartz Ring+1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50830000,60537000,40090001,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1140400,[Unknown] Peasant Set- Small Smooth & Silky Stone- Flame Butterfly- Torch,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,22480100,22480101,22480102,22480103,50885000,60430000,60420000,60510000,60510000,60510000,1,3,1,1,5,5,30,0,0,0
1140500,[Unknown] Peasant Set- Titanite Shard- Large Titanite Shard- Titanite Chunk- Torch,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,22480100,22480101,22480102,22480103,60970000,60975000,60980000,60420000,60510000,60510000,1,1,1,1,5,3,3,30,0,0
1141000,[Unknown] Titanite Chunk- Twinkling Titanite,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60975000,61000000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1141100,[Unknown] Titanite Chunk- Petrified Dragon Bone,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60980000,61030000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1141200,[Unknown] None,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60980000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,0,0,0,0,0,0,0,0,0,0
1150000,[Unknown] Dragon Acolyte Mask,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23170100,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
1151000,[Unknown] None,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60975000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,0,0,0,0,0,0,0,0,0,0
1153000,[Unknown] Malformed Skull- Dark Mask,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900000,22360100,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1160000,[Unknown] Wanderer Set,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21030100,21030101,21030102,21030103,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,100,0,0,0,0,0,0
1164000,[Unknown] Rusted Coin- Bell Keeper Bow- Bell Keeper Shield,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60320000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,8,0,0,0,0,0,0,0,0,0
1164100,[Unknown] Large Titanite Shard,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60975000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,10,0,0,0,0,0,0,0,0,0
1171000,[Unknown] Titanite Shard- Large Titanite Shard- Palestone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60970000,60975000,61160000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1173000,[Unknown] Work Hook- Dark Gauntlets,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440000,22360102,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1181000,[Unknown] Titanite Shard- Large Titanite Shard,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60970000,60975000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1190000,[Unknown] Alonne Captain Set- Alonne Greatbow- Destructive Greatarrow- Monastery Charm,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23060100,23060101,23061102,23061103,4400000,60900000,60090000,60510000,60510000,60510000,2,2,2,2,1,5,2,0,0,0
1190001,[Unknown] Alonne Greatbow,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23060100,23060101,23061102,23061103,4400000,60900000,60090000,60510000,60510000,60510000,0,0,0,0,100,0,0,0,0,0
1190500,[Unknown] Ring of Blades+1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40160001,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
1191000,[Unknown] Large Titanite Shard- Titanite Chunk- Firedrake Stone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60975000,60980000,61080000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1193000,[Unknown] Thunder Quartz Ring+1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810000,22360101,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1194100,[Unknown] Rusted Coin- Flame Swathe- Fire Whip- Bell Keeper Bow- Bell Keeper Shield,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60320000,33150000,33100000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,10,0.5,0.5,0,0,0,0,0,0,0
1230000,[Unknown] Soul of a Great Hero,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60720000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
1230001,[Unknown] Heide Knight Set- Heide Greatlance,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23010100,23010101,23010102,23010103,2920000,60510000,60510000,60510000,60510000,60510000,20,20,20,20,20,0,0,0,0,0
1231000,[Unknown] Titanite Shard- Large Titanite Shard- Titanite Chunk,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60970000,60975000,60980000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1250000,[Unknown] Poison Moss- Firestorm,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60070000,33050000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,50,0.5,0,0,0,0,0,0,0,0
1270000,[Unknown] Petrified Something- Twinkling Titanite- Petrified Dragon Bone,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,60511000,40070002,33060000,61000000,61030000,60510000,60510000,60510000,60510000,60510000,10,3,1,10,10,0,0,0,0,0
1271000,[Unknown] Large Titanite Shard- Titanite Chunk- Petrified Dragon Bone,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60975000,60980000,61030000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271100,[Unknown] Titanite Shard- Twinkling Titanite- Faintstone,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60970000,61000000,61060000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271200,[Unknown] Large Titanite Shard- Twinkling Titanite- Palestone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60975000,61000000,61160000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271300,[Unknown] Large Titanite Shard- Petrified Dragon Bone- Raw Stone,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60975000,61030000,61130000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271400,[Unknown] Titanite Chunk- Petrified Dragon Bone- Old Mundane Stone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60980000,61030000,61150000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271500,[Unknown] Titanite Chunk- Twinkling Titanite- Darknight Stone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60980000,61000000,61090000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271600,[Unknown] Titanite Shard- Large Titanite Shard- Titanite Slab,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60970000,60975000,60990000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271700,[Unknown] Titanite Shard- Twinkling Titanite- Magic Stone,3,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60970000,61000000,61140000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271800,[Unknown] Large Titanite Shard- Titanite Chunk- Petrified Dragon Bone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60975000,60980000,61030000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1271900,[Unknown] Twinkling Titanite- Boltstone- Palestone,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,61000000,61070000,61160000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1272000,[Unknown] Titanite Shard- Large Titanite Shard- Titanite Slab,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,60970000,60975000,60990000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,100,0,0,0,0,0,0,0
1273000,,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710000,61030000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1273001,,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60511000,61030000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,100,0,0,0,0,0,0,0,0
1310000,[Unknown] Old Knight Set- Old Knight Greatsword- Old Knight's Shield- Cracked Blue Eye Orb- Palestone,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23300100,23300101,23300102,23300103,1950000,11280000,62050000,61160000,60510000,60510000,1,1,1,1,1,1,20,5,0,0
1310100,[Unknown] Old Knight Set- Old Knight Ultra Greatsword- Cracked Blue Eye Orb- Palestone,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23300100,23300101,23300102,23300103,5285000,62050000,61160000,60510000,60510000,60510000,1,1,1,1,1,20,5,0,0,0
1310200,[Unknown] Old Knight Set- Old Knight Pike- Old Knight Greatshield- Cracked Blue Eye Orb- Palestone,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23300100,23300101,23300102,23300103,3340000,11630000,62050000,61160000,60510000,60510000,1,1,1,1,1,1,20,5,0,0
1310300,[Unknown] Old Knight Set- Old Knight Halberd- Cracked Blue Eye Orb- Palestone,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23300100,23300101,23300102,23300103,3330000,62050000,61160000,60510000,60510000,60510000,1,1,1,1,1,20,5,0,0,0
1310400,[Unknown] Old Knight Set- Old Knight Hammer- Cracked Blue Eye Orb- Palestone,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23300100,23300101,23300102,23300103,2730000,62050000,61160000,60510000,60510000,60510000,1,1,1,1,1,20,5,0,0,0
1310500,[Unknown] Sublime Bone Dust,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60526000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
1320000,[Unknown] None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,0,0,0,0,0,0,0,0,0,0
1320500,[Unknown] Twinkling Titanite,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,60510000,100,0,0,0,0,0,0,0,0,0
